Time,Depth,f_velocity,f_volume
2019-09-23 00:00:00,243.57198046181173,0.796061774990287,619.3794612523593
2019-09-23 00:15:00,243.57198046181173,0.796061774990287,619.3794612523593
2019-09-23 00:30:00,243.57198046181173,0.796061774990287,619.3794612523593
2019-09-23 00:45:00,243.57198046181173,0.796061774990287,619.3794612523593
2019-09-23 01:00:00,243.57198046181173,0.796061774990287,619.3794612523593
2019-09-23 01:15:00,243.57198046181173,0.796061774990287,619.3794612523593
2019-09-23 01:30:00,243.57198046181173,0.796061774990287,619.3794612523593
2019-09-23 01:45:00,243.57198046181173,0.796061774990287,619.3794612523593
2019-09-23 02:00:00,243.57198046181173,0.796061774990287,619.3794612523593
2019-09-23 02:15:00,243.57198046181173,0.796061774990287,619.3794612523593
2019-09-23 02:30:00,243.57198046181173,0.796061774990287,619.3794612523593
2019-09-23 02:45:00,243.57198046181173,0.796061774990287,619.3794612523593
2019-09-23 03:00:00,243.57198046181173,0.796061774990287,619.3794612523593
2019-09-23 03:15:00,243.57198046181173,0.796061774990287,619.3794612523593
2019-09-23 03:30:00,243.57198046181173,0.796061774990287,619.3794612523593
2019-09-23 03:45:00,243.57198046181173,0.796061774990287,619.3794612523593
2019-09-23 04:00:00,243.57198046181173,0.796061774990287,619.3794612523593
2019-09-23 04:15:00,243.57198046181173,0.796061774990287,619.3794612523593
2019-09-23 04:30:00,243.57198046181173,0.796061774990287,619.3794612523593
2019-09-23 04:45:00,243.57198046181173,0.796061774990287,619.3794612523593
2019-09-23 05:00:00,243.57198046181173,0.796061774990287,619.3794612523593
2019-09-23 05:15:00,243.57198046181173,0.796061774990287,619.3794612523593
2019-09-23 05:30:00,243.57198046181173,0.796061774990287,619.3794612523593
2019-09-23 05:45:00,243.57198046181173,0.796061774990287,619.3794612523593
2019-09-23 06:00:00,243.57198046181173,0.796061774990287,619.3794612523593
2019-09-23 06:15:00,243.57198046181173,0.796061774990287,619.3794612523593
2019-09-23 06:30:00,243.57198046181173,0.796061774990287,619.3794612523593
2019-09-23 06:45:00,243.57198046181173,0.796061774990287,619.3794612523593
2019-09-23 07:00:00,243.57198046181173,0.796061774990287,619.3794612523593
2019-09-23 07:15:00,243.57198046181173,0.796061774990287,619.3794612523593
2019-09-23 07:30:00,243.57198046181173,0.796061774990287,619.3794612523593
2019-09-23 07:45:00,243.57198046181173,0.796061774990287,619.3794612523593
2019-09-23 08:00:00,243.57198046181173,0.796061774990287,619.3794612523593
2019-09-23 08:15:00,243.57198046181173,0.796061774990287,619.3794612523593
2019-09-23 08:30:00,243.57198046181173,0.796061774990287,619.3794612523593
2019-09-23 08:45:00,243.57198046181173,0.796061774990287,619.3794612523593
2019-09-23 09:00:00,243.57198046181173,0.796061774990287,619.3794612523593
2019-09-23 09:15:00,243.57198046181173,0.796061774990287,619.3794612523593
2019-09-23 09:30:00,243.57198046181173,0.796061774990287,619.3794612523593
2019-09-23 09:45:00,243.57198046181173,0.796061774990287,619.3794612523593
2019-09-23 10:00:00,243.57198046181173,0.796061774990287,619.3794612523593
2019-09-23 10:15:00,243.57198046181173,0.796061774990287,619.3794612523593
2019-09-23 10:30:00,243.57198046181173,0.796061774990287,619.3794612523593
2019-09-23 10:45:00,243.57198046181173,0.796061774990287,619.3794612523593
2019-09-23 11:00:00,243.57198046181173,0.796061774990287,619.3794612523593
2019-09-23 11:15:00,163.78,0.63,209.57
2019-09-23 11:30:00,161.13,0.64,208.37
2019-09-23 11:45:00,159.46,0.66,209.85000000000002
2019-09-23 12:00:00,159.38,0.66,211.41999999999996
2019-09-23 12:15:00,159.87,0.67,212.78999999999996
2019-09-23 12:30:00,159.37,0.66,210.12
2019-09-23 12:45:00,159.52,0.66,210.39999999999998
2019-09-23 13:00:00,159.25,0.66,210.72000000000003
2019-09-23 13:15:00,159.44,0.65,208.37
2019-09-23 13:30:00,159.9,0.65,208.37
2019-09-23 13:45:00,159.48,0.65,207.99
2019-09-23 14:00:00,159.91,0.64,206.26999999999998
2019-09-23 14:15:00,159.47,0.64,204.58000000000004
2019-09-23 14:30:00,159.28,0.65,207.13
2019-09-23 14:45:00,158.86,0.64,204.39
2019-09-23 15:00:00,158.59,0.64,202.94
2019-09-23 15:15:00,158.68,0.63,199.61
2019-09-23 15:30:00,157.23,0.64,198.60000000000002
2019-09-23 15:45:00,156.16,0.64,199.0
2019-09-23 16:00:00,155.64,0.64,196.7
2019-09-23 16:15:00,154.55,0.63,193.07
2019-09-23 16:30:00,154.39,0.64,194.75
2019-09-23 16:45:00,154.97,0.65,197.73000000000002
2019-09-23 17:00:00,155.15,0.66,203.31
2019-09-23 17:15:00,156.73,0.66,204.52999999999997
2019-09-23 17:30:00,157.79,0.67,209.89999999999998
2019-09-23 17:45:00,159.56,0.69,218.64
2019-09-23 18:00:00,161.84,0.66,215.85000000000002
2019-09-23 18:15:00,162.98,0.69,225.98000000000002
2019-09-23 18:30:00,164.9,0.67,225.95
2019-09-23 18:45:00,168.18,0.68,233.41999999999996
2019-09-23 19:00:00,174.58,0.68,249.76
2019-09-23 19:15:00,181.41,0.7,270.94
2019-09-23 19:30:00,186.52,0.72,290.95
2019-09-23 19:45:00,193.5,0.73,310.65
2019-09-23 20:00:00,200.49,0.74,332.05
2019-09-23 20:15:00,195.34,0.72,310.25
2019-09-23 20:30:00,190.17,0.73,300.77
2019-09-23 20:45:00,190.43,0.73,301.84
2019-09-23 21:00:00,194.46,0.73,313.37
2019-09-23 21:15:00,203.8,0.74,341.85
2019-09-23 21:30:00,221.92,0.79,412.86
2019-09-23 21:45:00,234.96,0.83,472.29
2019-09-23 22:00:00,236.47,0.83,473.57
2019-09-23 22:15:00,225.85,0.8,429.2
2019-09-23 22:30:00,220.22,0.79,407.14
2019-09-23 22:45:00,226.2,0.82,440.67
2019-09-23 23:00:00,231.48,0.82,457.17
2019-09-23 23:15:00,224.05,0.8,424.29
2019-09-23 23:30:00,217.13,0.81,406.74
2019-09-23 23:45:00,215.63,0.79,392.61
2019-09-24 00:00:00,221.96,0.8,416.78
2019-09-24 00:15:00,233.79,0.84,476.4
2019-09-24 00:30:00,233.55,0.82,463.11
2019-09-24 00:45:00,234.02,0.84,473.06
2019-09-24 01:00:00,242.68,0.86,512.17
2019-09-24 01:15:00,241.2,0.85,504.64
2019-09-24 01:30:00,231.31,0.82,452.74
2019-09-24 01:45:00,217.93,0.78,397.09
2019-09-24 02:00:00,208.12,0.76,357.94
2019-09-24 02:15:00,198.68,0.73,322.42
2019-09-24 02:30:00,190.18,0.71,295.28
2019-09-24 02:45:00,185.91,0.7,280.33
2019-09-24 03:00:00,183.84,0.72,284.21
2019-09-24 03:15:00,182.97,0.69,270.95
2019-09-24 03:30:00,184.58,0.69,273.84
2019-09-24 03:45:00,185.8,0.7,280.52
2019-09-24 04:00:00,186.38,0.7,280.69
2019-09-24 04:15:00,185.38,0.69,275.74
2019-09-24 04:30:00,183.06,0.69,269.97
2019-09-24 04:45:00,181.94,0.68,263.31
2019-09-24 05:00:00,180.76,0.66,255.26
2019-09-24 05:15:00,178.47,0.68,256.29
2019-09-24 05:30:00,176.65,0.67,250.09000000000003
2019-09-24 05:45:00,175.64,0.68,251.64
2019-09-24 06:00:00,175.45,0.68,248.27999999999997
2019-09-24 06:15:00,177.03,0.68,252.43
2019-09-24 06:30:00,179.9,0.69,261.47
2019-09-24 06:45:00,180.96,0.69,263.66
2019-09-24 07:00:00,180.01,0.69,262.03
2019-09-24 07:15:00,182.34,0.76,294.04
2019-09-24 07:30:00,194.41,0.81,348.85
2019-09-24 07:45:00,227.34,0.9,491.22
2019-09-24 08:00:00,336.52,1.13,1157.37
2019-09-24 08:15:00,483.16,1.37,2291.76
2019-09-24 08:30:00,483.3299999999999,1.35,2268.79
2019-09-24 08:45:00,625.9,1.5699999999999998,3892.95
2019-09-24 09:00:00,591.34,1.52,3450.05
2019-09-24 09:15:00,463.74,1.29,2037.06
2019-09-24 09:30:00,415.93,1.26,1685.76
2019-09-24 09:45:00,395.12,1.24,1541.81
2019-09-24 10:00:00,368.55,1.2,1336.67
2019-09-24 10:15:00,346.75,1.18,1198.13
2019-09-24 10:30:00,353.01,1.19,1241.36
2019-09-24 10:45:00,411.57,1.3,1716.17
2019-09-24 11:00:00,414.74,1.29,1718.82
2019-09-24 11:15:00,392.36,1.25,1527.37
2019-09-24 11:30:00,369.41,1.21,1350.74
2019-09-24 11:45:00,365.47,1.23,1359.43
2019-09-24 12:00:00,360.99,1.21,1304.13
2019-09-24 12:15:00,360.46,1.21,1308.09
2019-09-24 12:30:00,357.44,1.21,1287.84
2019-09-24 12:45:00,350.49,1.19,1232.8
2019-09-24 13:00:00,346.03,1.17,1184.61
2019-09-24 13:15:00,344.11,1.18,1190.8
2019-09-24 13:30:00,368.76,1.24,1437.37
2019-09-24 13:45:00,558.84,1.54,3185.28
2019-09-24 14:00:00,612.31,1.65,3922.9
2019-09-24 14:15:00,556.64,1.53,3161.04
2019-09-24 14:30:00,471.38,1.42,2288.49
2019-09-24 14:45:00,426.07,1.33,1853.33
2019-09-24 15:00:00,398.51,1.28,1612.53
2019-09-24 15:15:00,440.88,1.32,1962.19
2019-09-24 15:30:00,787.99,1.78,6316.030000000001
2019-09-24 15:45:00,1148.77,1.88,10703.89
2019-09-24 16:00:00,1156.21,1.96,11298.42
2019-09-24 16:15:00,861.51,1.8600000000000003,7371.09
2019-09-24 16:30:00,699.66,1.75,5103.16
2019-09-24 16:45:00,604.27,1.65,3835.53
2019-09-24 17:00:00,533.58,1.51,2927.05
2019-09-24 17:15:00,472.51,1.41,2290.37
2019-09-24 17:30:00,433.04,1.36,1933.37
2019-09-24 17:45:00,406.16,1.3,1679.17
2019-09-24 18:00:00,393.15,1.29,1591.14
2019-09-24 18:15:00,387.68,1.25,1505.42
2019-09-24 18:30:00,383.78,1.25,1482.86
2019-09-24 18:45:00,374.66,1.24,1415.54
2019-09-24 19:00:00,361.48,1.23,1334.4
2019-09-24 19:15:00,350.06,1.2,1239.14
2019-09-24 19:30:00,341.28,1.19,1178.38
2019-09-24 19:45:00,333.28,1.16,1114.01
2019-09-24 20:00:00,327.44,1.14,1067.76
2019-09-24 20:15:00,323.29,1.14,1047.55
2019-09-24 20:30:00,318.99,1.13,1018.37
2019-09-24 20:45:00,314.8,1.12,987.0
2019-09-24 21:00:00,308.71,1.1,940.18
2019-09-24 21:15:00,304.67,1.09,915.19
2019-09-24 21:30:00,300.13,1.08,887.94
2019-09-24 21:45:00,297.12,1.07,863.58
2019-09-24 22:00:00,293.18,1.05,834.81
2019-09-24 22:15:00,289.01,1.03,799.9
2019-09-24 22:30:00,285.08,1.03,785.42
2019-09-24 22:45:00,283.06,1.03,772.5
2019-09-24 23:00:00,280.58,1.02,758.2
2019-09-24 23:15:00,277.11,1.02,744.27
2019-09-24 23:30:00,275.43,1.02,733.61
2019-09-24 23:45:00,272.02,1.0,707.49
2019-09-25 00:00:00,270.47,1.01,705.91
2019-09-25 00:15:00,268.22,1.0,694.85
2019-09-25 00:30:00,267.49,1.0,689.0
2019-09-25 00:45:00,266.29,0.98,672.23
2019-09-25 01:00:00,265.72,0.96,657.8
2019-09-25 01:15:00,264.8,0.96,655.72
